time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
42.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1018.36,routeedge1_0,418.36,65.34,90.0,0.01,15.0,edge2,0
43.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1033.36,routeedge1_0,433.36,65.34,90.0,0.01,15.0,edge2,0
44.0,0.0,-8.0,2444.75,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1048.36,routeedge1_0,448.36,65.34,90.0,0.01,15.0,edge2,0
45.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1063.36,routeedge1_0,463.36,65.34,90.0,0.01,15.0,edge2,0
46.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1078.36,routeedge1_0,478.36,65.34,90.0,0.01,15.0,edge2,0
47.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1093.36,routeedge1_0,493.36,65.34,90.0,0.01,15.0,edge2,0
48.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1108.36,routeedge1_0,508.36,65.34,90.0,0.01,15.0,edge2,0
49.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1123.36,routeedge1_0,523.36,65.34,90.0,0.01,15.0,edge2,0
50.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1138.36,routeedge1_0,538.36,65.34,90.0,0.01,15.0,edge2,0
51.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1153.36,routeedge1_0,553.36,65.34,90.0,0.01,15.0,edge2,0
52.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1168.36,routeedge1_0,568.36,65.34,90.0,0.01,15.0,edge2,0
53.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1183.36,routeedge1_0,583.36,65.34,90.0,0.01,15.0,edge2,0
54.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1198.36,routeedge1_0,598.36,65.34,90.0,0.01,15.0,edge2,0
55.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1213.36,routeedge1_0,613.36,65.34,90.0,0.01,15.0,edge2,0
56.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1228.36,routeedge1_0,628.36,65.34,90.0,0.01,15.0,edge2,0
57.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1243.36,routeedge1_0,643.36,65.34,90.0,0.01,15.0,edge2,0
58.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1258.36,routeedge1_0,658.36,65.34,90.0,0.01,15.0,edge2,0
59.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1273.36,routeedge1_0,673.36,65.34,90.0,0.01,15.0,edge2,0
60.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1288.36,routeedge1_0,688.36,65.34,90.0,0.01,15.0,edge2,0
61.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1303.36,routeedge1_0,703.36,65.34,90.0,0.01,15.0,edge2,0
62.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1318.36,routeedge1_0,718.36,65.34,90.0,0.01,15.0,edge2,0
63.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1333.36,routeedge1_0,733.36,65.34,90.0,0.01,15.0,edge2,0
64.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1348.36,routeedge1_0,748.36,65.34,90.0,0.01,15.0,edge2,0
65.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1363.36,routeedge1_0,763.36,65.34,90.0,0.01,15.0,edge2,0
66.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1378.36,routeedge1_0,778.36,65.34,90.0,0.01,15.0,edge2,0
67.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1393.36,routeedge1_0,793.36,65.34,90.0,0.01,15.0,edge2,0
68.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1408.36,routeedge1_0,808.36,65.34,90.0,0.01,15.0,edge2,0
69.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1423.36,routeedge1_0,823.36,65.34,90.0,0.01,15.0,edge2,0
70.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1438.36,routeedge1_0,838.36,65.34,90.0,0.01,15.0,edge2,0
71.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1453.36,routeedge1_0,853.36,65.34,90.0,0.01,15.0,edge2,0
72.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1468.36,routeedge1_0,868.36,65.34,90.0,0.0,15.0,edge2,0
73.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1483.36,routeedge1_0,883.36,65.34,90.0,0.0,15.0,edge2,0
74.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1498.36,routeedge1_0,898.36,65.34,90.0,0.0,15.0,edge2,0
75.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1513.36,routeedge1_0,913.36,65.34,90.0,0.0,15.0,edge2,0
76.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1528.36,routeedge1_0,928.36,65.34,90.0,0.0,15.0,edge2,0
77.0,0.0,-8.0,2444.71,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1543.36,routeedge1_0,943.36,65.34,90.0,0.01,15.0,edge2,0
78.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1558.36,routeedge1_0,958.36,65.34,90.0,0.01,15.0,edge2,0
79.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1573.36,routeedge1_0,973.36,65.34,90.0,0.01,15.0,edge2,0
80.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1588.36,routeedge1_0,988.36,65.34,90.0,0.01,15.0,edge2,0
81.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1603.36,routeedge1_0,1003.36,65.34,90.0,0.01,15.0,edge2,0
82.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1618.36,routeedge1_0,1018.36,65.34,90.0,0.01,15.0,edge2,0
83.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1633.36,routeedge1_0,1033.36,65.34,90.0,0.01,15.0,edge2,0
84.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1648.36,routeedge1_0,1048.36,65.34,90.0,0.01,15.0,edge2,0
85.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1663.36,routeedge1_0,1063.36,65.34,90.0,0.01,15.0,edge2,0
86.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1678.36,routeedge1_0,1078.36,65.34,90.0,0.01,15.0,edge2,0
87.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1693.36,routeedge1_0,1093.36,65.34,90.0,0.01,15.0,edge2,0
88.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1708.36,routeedge1_0,1108.36,65.34,90.0,0.01,15.0,edge2,0
89.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1723.36,routeedge1_0,1123.36,65.34,90.0,0.01,15.0,edge2,0
90.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1738.36,routeedge1_0,1138.36,65.34,90.0,0.01,15.0,edge2,0
91.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1753.36,routeedge1_0,1153.36,65.34,90.0,0.01,15.0,edge2,0
92.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1768.36,routeedge1_0,1168.36,65.34,90.0,0.01,15.0,edge2,0
93.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1783.36,routeedge1_0,1183.36,65.34,90.0,0.01,15.0,edge2,0
94.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1798.36,routeedge1_0,1198.36,65.34,90.0,0.01,15.0,edge2,0
95.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1813.36,routeedge1_0,1213.36,65.34,90.0,0.01,15.0,edge2,0
96.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1828.36,routeedge1_0,1228.36,65.34,90.0,0.0,15.0,edge2,0
97.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1843.36,routeedge1_0,1243.36,65.34,90.0,0.0,15.0,edge2,0
98.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1858.36,routeedge1_0,1258.36,65.34,90.0,0.0,15.0,edge2,0
99.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1873.36,routeedge1_0,1273.36,65.34,90.0,0.0,15.0,edge2,0
100.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,1888.36,routeedge1_0,1288.36,65.34,90.0,0.0,15.0,edge2,0
101.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1903.36,routeedge1_0,1303.36,65.34,90.0,0.01,15.0,edge2,0
102.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1918.36,routeedge1_0,1318.36,65.34,90.0,0.01,15.0,edge2,0
103.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1933.36,routeedge1_0,1333.36,65.34,90.0,0.01,15.0,edge2,0
104.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1948.36,routeedge1_0,1348.36,65.34,90.0,0.01,15.0,edge2,0
105.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1963.36,routeedge1_0,1363.36,65.34,90.0,0.01,15.0,edge2,0
106.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1978.35,routeedge1_0,1378.35,65.34,90.0,0.01,15.0,edge2,0
107.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,1993.35,routeedge1_0,1393.35,65.34,90.0,0.01,15.0,edge2,0
108.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2008.35,routeedge1_0,1408.35,65.34,90.0,0.01,15.0,edge2,0
109.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2023.35,routeedge1_0,1423.35,65.34,90.0,0.01,15.0,edge2,0
110.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2038.35,routeedge1_0,1438.35,65.34,90.0,0.0,15.0,edge2,0
111.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2053.35,routeedge1_0,1453.35,65.34,90.0,0.0,15.0,edge2,0
112.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2068.35,routeedge1_0,1468.35,65.34,90.0,0.0,15.0,edge2,0
113.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2083.35,routeedge1_0,1483.35,65.34,90.0,0.0,15.0,edge2,0
114.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2098.35,routeedge1_0,1498.35,65.34,90.0,0.01,15.0,edge2,0
115.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2113.35,routeedge1_0,1513.35,65.34,90.0,0.01,15.0,edge2,0
116.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2128.35,routeedge1_0,1528.35,65.34,90.0,0.01,15.0,edge2,0
117.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2143.35,routeedge1_0,1543.35,65.34,90.0,0.01,15.0,edge2,0
118.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2158.35,routeedge1_0,1558.35,65.34,90.0,0.01,15.0,edge2,0
119.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2173.35,routeedge1_0,1573.35,65.34,90.0,0.01,15.0,edge2,0
120.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2188.35,routeedge1_0,1588.35,65.34,90.0,0.01,15.0,edge2,0
121.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2203.35,routeedge1_0,1603.35,65.34,90.0,0.01,15.0,edge2,0
122.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2218.35,routeedge1_0,1618.35,65.34,90.0,0.01,15.0,edge2,0
123.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2233.35,routeedge1_0,1633.35,65.34,90.0,0.0,15.0,edge2,0
124.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2248.35,routeedge1_0,1648.35,65.34,90.0,0.0,15.0,edge2,0
125.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2263.35,routeedge1_0,1663.35,65.34,90.0,0.0,15.0,edge2,0
126.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2278.35,routeedge1_0,1678.35,65.34,90.0,0.0,15.0,edge2,0
127.0,0.0,-8.0,2444.72,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2293.35,routeedge1_0,1693.35,65.34,90.0,0.01,15.0,edge2,0
128.0,0.0,-8.0,2444.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2308.35,routeedge1_0,1708.35,65.34,90.0,0.01,15.0,edge2,0
129.0,0.0,-8.0,2444.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.73,1.05,0.01,2323.35,routeedge1_0,1723.35,65.34,90.0,0.01,15.0,edge2,0
