time,CO,y,CO2,electricity,type,id,eclass,waiting,NOx,fuel,HC,x,route,relative_position,noise,angle,PMx,speed,edge_id,lane_number
58.0,0.0,-8.0,3169.91,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1557.93,routeedge1_0,957.93,68.55,90.0,0.03,20.0,edge2,0
59.0,0.0,-8.0,3169.91,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1577.93,routeedge1_0,977.93,68.55,90.0,0.03,20.0,edge2,0
60.0,0.0,-8.0,3169.9,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1597.93,routeedge1_0,997.93,68.55,90.0,0.03,20.0,edge2,0
61.0,0.0,-8.0,3169.89,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1617.92,routeedge1_0,1017.92,68.55,90.0,0.03,20.0,edge2,0
62.0,0.0,-8.0,3169.87,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1637.92,routeedge1_0,1037.92,68.55,90.0,0.03,20.0,edge2,0
63.0,0.0,-8.0,3169.86,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1657.92,routeedge1_0,1057.92,68.55,90.0,0.03,20.0,edge2,0
64.0,0.0,-8.0,3169.85,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1677.92,routeedge1_0,1077.92,68.55,90.0,0.03,20.0,edge2,0
65.0,0.0,-8.0,3169.83,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1697.92,routeedge1_0,1097.92,68.55,90.0,0.03,20.0,edge2,0
66.0,0.0,-8.0,3169.82,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1717.92,routeedge1_0,1117.92,68.55,90.0,0.03,20.0,edge2,0
67.0,0.0,-8.0,3169.81,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1737.92,routeedge1_0,1137.92,68.55,90.0,0.03,20.0,edge2,0
68.0,0.0,-8.0,3169.8,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1757.92,routeedge1_0,1157.92,68.55,90.0,0.03,20.0,edge2,0
69.0,0.0,-8.0,3169.79,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1777.92,routeedge1_0,1177.92,68.55,90.0,0.03,20.0,edge2,0
70.0,0.0,-8.0,3169.79,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1797.92,routeedge1_0,1197.92,68.55,90.0,0.03,20.0,edge2,0
71.0,0.0,-8.0,3169.78,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1817.92,routeedge1_0,1217.92,68.55,90.0,0.03,20.0,edge2,0
72.0,0.0,-8.0,3169.77,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1837.92,routeedge1_0,1237.92,68.55,90.0,0.03,20.0,edge2,0
73.0,0.0,-8.0,3169.77,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1857.92,routeedge1_0,1257.92,68.55,90.0,0.03,20.0,edge2,0
74.0,0.0,-8.0,3169.76,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1877.92,routeedge1_0,1277.92,68.55,90.0,0.03,20.0,edge2,0
75.0,0.0,-8.0,3169.76,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1897.92,routeedge1_0,1297.92,68.55,90.0,0.03,20.0,edge2,0
76.0,0.0,-8.0,3169.75,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1917.92,routeedge1_0,1317.92,68.55,90.0,0.03,20.0,edge2,0
77.0,0.0,-8.0,3169.75,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1937.92,routeedge1_0,1337.92,68.55,90.0,0.03,20.0,edge2,0
78.0,0.0,-8.0,3169.75,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1957.92,routeedge1_0,1357.92,68.55,90.0,0.03,20.0,edge2,0
79.0,0.0,-8.0,3169.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1977.92,routeedge1_0,1377.92,68.55,90.0,0.03,20.0,edge2,0
80.0,0.0,-8.0,3169.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,1997.92,routeedge1_0,1397.92,68.55,90.0,0.03,20.0,edge2,0
81.0,0.0,-8.0,3169.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2017.92,routeedge1_0,1417.92,68.55,90.0,0.03,20.0,edge2,0
82.0,0.0,-8.0,3169.74,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2037.92,routeedge1_0,1437.92,68.55,90.0,0.03,20.0,edge2,0
83.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2057.92,routeedge1_0,1457.92,68.55,90.0,0.03,20.0,edge2,0
84.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2077.92,routeedge1_0,1477.92,68.55,90.0,0.03,20.0,edge2,0
85.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2097.92,routeedge1_0,1497.92,68.55,90.0,0.03,20.0,edge2,0
86.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2117.92,routeedge1_0,1517.92,68.55,90.0,0.03,20.0,edge2,0
87.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2137.92,routeedge1_0,1537.92,68.55,90.0,0.03,20.0,edge2,0
88.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2157.92,routeedge1_0,1557.92,68.55,90.0,0.03,20.0,edge2,0
89.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2177.92,routeedge1_0,1577.92,68.55,90.0,0.03,20.0,edge2,0
90.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2197.92,routeedge1_0,1597.92,68.55,90.0,0.03,20.0,edge2,0
91.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2217.92,routeedge1_0,1617.92,68.55,90.0,0.03,20.0,edge2,0
92.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2237.92,routeedge1_0,1637.92,68.55,90.0,0.03,20.0,edge2,0
93.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2257.92,routeedge1_0,1657.92,68.55,90.0,0.03,20.0,edge2,0
94.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2277.92,routeedge1_0,1677.92,68.55,90.0,0.0,20.0,edge2,0
95.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2297.92,routeedge1_0,1697.92,68.55,90.0,0.0,20.0,edge2,0
96.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2317.92,routeedge1_0,1717.92,68.55,90.0,0.0,20.0,edge2,0
97.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2337.92,routeedge1_0,1737.92,68.55,90.0,0.0,20.0,edge2,0
98.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2357.92,routeedge1_0,1757.92,68.55,90.0,0.0,20.0,edge2,0
99.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2377.92,routeedge1_0,1777.92,68.55,90.0,0.0,20.0,edge2,0
100.0,0.0,-8.0,3169.67,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2397.92,routeedge1_0,1797.92,68.55,90.0,0.03,20.0,edge2,0
101.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2417.91,routeedge1_0,1817.91,68.55,90.0,0.0,20.0,edge2,0
102.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2437.91,routeedge1_0,1837.91,68.55,90.0,0.0,20.0,edge2,0
103.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2457.91,routeedge1_0,1857.91,68.55,90.0,0.0,20.0,edge2,0
104.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,2477.91,routeedge1_0,1877.91,68.55,90.0,0.0,20.0,edge2,0
105.0,0.0,-8.0,3169.63,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2497.91,routeedge1_0,1897.91,68.55,90.0,0.03,20.0,edge2,0
106.0,0.0,-8.0,3169.69,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2517.91,routeedge1_0,1917.91,68.55,90.0,0.03,20.0,edge2,0
107.0,0.0,-8.0,3169.73,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2537.91,routeedge1_0,1937.91,68.55,90.0,0.03,20.0,edge2,0
108.0,0.0,-8.0,3169.75,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2557.91,routeedge1_0,1957.91,68.55,90.0,0.03,20.0,edge2,0
109.0,0.0,-8.0,3169.77,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2577.91,routeedge1_0,1977.91,68.55,90.0,0.03,20.0,edge2,0
110.0,0.0,-8.0,3170.18,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2597.91,routeedge1_0,1997.91,68.55,90.0,0.03,20.0,edge2,0
111.0,0.0,-8.0,3170.09,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2617.81,routeedge1_0,17.81,68.55,90.0,0.03,20.0,edge3,0
112.0,0.0,-8.0,3170.01,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2637.81,routeedge1_0,37.81,68.55,90.0,0.03,20.0,edge3,0
113.0,0.0,-8.0,3169.96,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2657.81,routeedge1_0,57.81,68.55,90.0,0.03,20.0,edge3,0
114.0,0.0,-8.0,3169.91,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2677.81,routeedge1_0,77.81,68.55,90.0,0.03,20.0,edge3,0
115.0,0.0,-8.0,3169.87,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2697.81,routeedge1_0,97.81,68.55,90.0,0.03,20.0,edge3,0
116.0,0.0,-8.0,3169.84,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2717.81,routeedge1_0,117.81,68.55,90.0,0.03,20.0,edge3,0
117.0,0.0,-8.0,3169.82,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2737.81,routeedge1_0,137.81,68.55,90.0,0.03,20.0,edge3,0
118.0,0.0,-8.0,3169.8,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2757.81,routeedge1_0,157.81,68.55,90.0,0.03,20.0,edge3,0
119.0,0.0,-8.0,3169.78,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2777.81,routeedge1_0,177.81,68.55,90.0,0.03,20.0,edge3,0
120.0,0.0,-8.0,3169.77,0.0,traffic_slow,flow_00.0,HBEFA3/PC_G_EU4,0.0,0.95,1.36,0.03,2797.81,routeedge1_0,197.81,68.55,90.0,0.03,20.0,edge3,0
13.0,75.33,-8.0,5784.75,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,1.96,2.49,0.49,405.1,routeedge1_0,5.1,73.87,90.0,0.13,29.96,edge1,0
14.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,430.65,routeedge1_0,30.65,69.77,90.0,0.0,25.55,edge1,0
15.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,454.43,routeedge1_0,54.43,69.12,90.0,0.0,23.77,edge1,0
16.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,474.37,routeedge1_0,74.37,66.33,90.0,0.0,19.94,edge1,0
17.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,493.44,routeedge1_0,93.44,66.78,90.0,0.0,19.07,edge1,0
18.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,512.13,routeedge1_0,112.13,67.11,90.0,0.0,18.69,edge1,0
19.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,530.65,routeedge1_0,130.65,67.35,90.0,0.0,18.52,edge1,0
20.0,0.0,-8.0,0.0,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.0,0.0,0.0,549.13,routeedge1_0,149.13,67.54,90.0,0.0,18.48,edge1,0
21.0,0.0,-8.0,3053.42,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,0.93,1.31,0.02,567.65,routeedge1_0,167.65,67.69,90.0,0.03,18.51,edge1,0
22.0,0.0,-8.0,3250.15,0.0,traffic_slow,flow_00.1,HBEFA3/PC_G_EU4,0.0,1.02,1.4,0.05,586.22,routeedge1_0,186.22,67.81,90.0,0.03,18.58,edge1,0
